GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US08031000303,8031000303,"Census Tract 3.03, Denver County, Colorado",2215,143,762,133,112,105,110,65,1231,168,2.02,0.17,2.86,0.27,2.95,0.28,2.53,0.41,1.38,0.16,984,147,762,133,112,105,110,65,(X),(X),2.75,0.2,2.82,0.24,2.53,0.51,2.53,0.41,(X),(X),397,132,282,93,52,86,63,53,(X),(X),46.9,16.1,63.1,14.1,0,41.1,12.7,22.9,(X),(X),12.8,10.5,13.1,12.6,0,41.1,22.2,35.2,(X),(X),40.3,19.5,23.8,16.3,100,41.1,65.1,40,(X),(X),2215,143,762,133,112,105,110,65,1231,168,17.9,5.6,37,9.7,46.4,51.6,57.3,27.1,0,2.6,23.3,5.6,26.5,9.1,10.7,19.1,31.8,28.1,21.7,8.6,42.9,7.6,(X),(X),(X),(X),(X),(X),77.3,8.5,5.7,2.9,(X),(X),(X),(X),(X),(X),10.3,5.1,0.5,0.8,(X),(X),(X),(X),(X),(X),(X),(X),6.2,3.1,(X),(X),(X),(X),(X),(X),(X),(X),72.5,5.9,94.6,3.9,100,24.8,89.1,17.3,54.8,9.6,27.5,5.9,5.4,3.9,0,24.8,10.9,17.3,45.2,9.6,0,1.5,0,4.2,0,24.8,0,25.2,0,2.6,55.5,7.3,83.9,7.6,100,24.8,81.8,21.2,31.5,9.5,44.5,7.3,16.1,7.6,0,24.8,18.2,21.2,68.5,9.5
1400000US08031000401,8031000401,"Census Tract 4.01, Denver County, Colorado",1478,62,521,114,44,46,217,85,696,107,2.4,0.23,3.11,0.43,2.3,0.58,3.07,0.56,1.68,0.28,782,98,521,114,44,46,217,85,(X),(X),2.97,0.32,3.09,0.43,2.3,0.58,2.84,0.42,(X),(X),359,100,213,80,44,46,102,58,(X),(X),31.2,15,39.9,19.3,0,44.7,26.5,32.8,(X),(X),15.9,14.8,21.6,22.4,0,44.7,10.8,16.9,(X),(X),52.9,16.3,38.5,16.9,100,44.7,62.7,35.8,(X),(X),1478,62,521,114,44,46,217,85,696,107,24.9,6.6,40.9,11.3,100,44.7,51.2,21.5,0,4.6,22.8,4.1,30.5,8.5,0,44.7,22.1,15.3,18.7,8,28.8,6.4,(X),(X),(X),(X),(X),(X),61.1,12.2,4.8,2.4,(X),(X),(X),(X),(X),(X),10.2,5.2,1.8,2,(X),(X),(X),(X),(X),(X),(X),(X),5.4,2.7,(X),(X),(X),(X),(X),(X),(X),(X),75.8,4.8,87.5,6.8,47.7,52.3,95.9,5.8,62.5,10,23.5,4.7,12.5,6.8,52.3,52.3,4.1,5.8,36.1,9.8,0.7,1.1,0,6,0,44.7,0,13.9,1.4,2.3,55.9,5.9,76.6,11,47.7,52.3,44.2,22.1,44.5,9.6,44.1,5.9,23.4,11,52.3,52.3,55.8,22.1,55.5,9.6
1400000US08031000402,8031000402,"Census Tract 4.02, Denver County, Colorado",2877,156,548,118,65,51,178,115,2086,210,1.71,0.11,2.59,0.22,2.98,0.66,3.66,0.76,1.28,0.08,791,153,548,118,65,51,178,115,(X),(X),2.81,0.18,2.59,0.22,2.74,0.45,3.52,0.64,(X),(X),252,101,170,79,16,27,66,72,(X),(X),21,16.5,31.2,23,0,74.1,0,36.3,(X),(X),15.1,17.4,22.4,24.8,0,74.1,0,36.3,(X),(X),63.9,20.8,46.5,27.1,100,74.1,100,36.3,(X),(X),2877,156,548,118,65,51,178,115,2086,210,10.7,3.5,31,13.3,32.3,38.2,65.2,28.5,0,1.5,21.3,4.4,21.4,8.7,32.3,37.1,43.3,32.2,19,6.3,57.9,6,(X),(X),(X),(X),(X),(X),79.9,6.1,11.8,4.7,(X),(X),(X),(X),(X),(X),16.3,6.2,3.6,2.7,(X),(X),(X),(X),(X),(X),(X),(X),5.7,3.6,(X),(X),(X),(X),(X),(X),(X),(X),49.1,5.8,75,12.2,49.2,38.1,71.3,30.8,40.4,7.3,50.9,5.8,25,12.2,50.8,38.1,28.7,30.8,59.6,7.3,0,1.1,0,5.8,0,36.7,0,16.6,0,1.5,55.3,6.5,90.9,7.4,24.6,35.2,62.9,32.1,46.2,8.3,44.7,6.5,9.1,7.4,75.4,35.2,37.1,32.1,53.8,8.3
1400000US08031000501,8031000501,"Census Tract 5.01, Denver County, Colorado",974,43,354,60,13,14,68,36,539,75,1.98,0.14,2.77,0.25,1.85,0.29,2.97,0.62,1.34,0.11,435,62,354,60,13,14,68,36,(X),(X),2.71,0.22,2.77,0.25,1.85,0.29,2.54,0.46,(X),(X),184,41,143,36,13,14,28,19,(X),(X),42.4,14.9,46.9,17.4,53.8,53.8,14.3,23.5,(X),(X),4.9,5.5,6.3,7.1,0,82.3,0,56,(X),(X),52.7,15,46.9,17,46.2,53.8,85.7,23.5,(X),(X),974,43,354,60,13,14,68,36,539,75,18.9,4.3,40.4,9.7,100,82.2,41.2,24.7,0,5.8,23.1,5.3,23.2,8,0,82.3,29.4,21.7,22.8,8.5,41,7.1,(X),(X),(X),(X),(X),(X),74,8.5,5.6,2.7,(X),(X),(X),(X),(X),(X),10.2,4.9,0.4,0.6,(X),(X),(X),(X),(X),(X),(X),(X),6.6,3.6,(X),(X),(X),(X),(X),(X),(X),(X),85.3,6.4,94.1,6,100,82.2,100,35.7,77.4,10.6,14.7,6.4,5.9,6,0,82.3,0,35.7,22.6,10.6,0,3.3,0,8.8,0,82.3,0,35.7,0,5.8,71.4,6.6,91.5,6.3,100,82.2,80.9,21.8,56.2,10.6,28.6,6.6,8.5,6.3,0,82.3,19.1,21.8,43.8,10.6
1400000US08031000502,8031000502,"Census Tract 5.02, Denver County, Colorado",2750,124,778,184,92,74,324,128,1556,209,2.06,0.17,2.7,0.29,3.43,1.3,4.04,0.88,1.24,0.09,1194,216,778,184,92,74,324,128,(X),(X),3.02,0.23,2.7,0.29,3.28,1.05,3.7,0.77,(X),(X),557,154,280,147,34,52,243,105,(X),(X),34.1,13.7,48.6,21.2,0,50.9,22.2,23.7,(X),(X),22.3,17.1,10.7,12.4,0,50.9,38.7,31.4,(X),(X),43.6,18.9,40.7,22.3,100,50.9,39.1,29.2,(X),(X),2750,124,778,184,92,74,324,128,1556,209,21.5,5.4,37.7,16.4,37,46.1,81.2,12.8,0,2.1,32.5,4.6,9.4,7.7,63,46.1,25,15.5,43.9,8.9,45.2,6.2,(X),(X),(X),(X),(X),(X),79.9,6.7,17.4,4,(X),(X),(X),(X),(X),(X),30.8,7.3,0.5,0.9,(X),(X),(X),(X),(X),(X),(X),(X),8,3.7,(X),(X),(X),(X),(X),(X),(X),(X),62.5,6.5,81.6,10.6,76.1,39.4,47.5,25,55.3,8.2,36.8,6.3,18.4,10.6,23.9,39.4,52.5,25,43.6,7.8,0.6,1,0,4.1,0,29,0,9.5,1.1,1.8,53.9,6.1,71.9,12.6,76.1,39.4,29.3,21.2,48.8,8,46.1,6.1,28.1,12.6,23.9,39.4,70.7,21.2,51.2,8
1400000US08031000600,8031000600,"Census Tract 6, Denver County, Colorado",1253,89,337,105,73,61,58,42,785,114,2.05,0.19,3.05,0.4,3.81,0.82,4.38,1.58,1.28,0.12,468,106,337,105,73,61,58,42,(X),(X),3.2,0.31,3.05,0.4,3.6,1.02,3.57,1.28,(X),(X),206,75,148,64,23,28,35,30,(X),(X),27.7,18.2,22.3,17.9,65.2,57.7,25.7,54.4,(X),(X),12.6,14.5,17.6,21.6,0,61.8,0,50.1,(X),(X),59.7,21.9,60.1,25.6,34.8,57.7,74.3,54.4,(X),(X),1253,89,337,105,73,61,58,42,785,114,19.6,5.2,43.9,14.9,64.4,45,87.9,20.6,0,4.1,9.7,3.8,7.7,6.1,0,34.1,50,31.6,8.5,5.5,48.2,8.6,(X),(X),(X),(X),(X),(X),76.9,9.7,4.9,3.4,(X),(X),(X),(X),(X),(X),7.9,5.3,0.2,0.7,(X),(X),(X),(X),(X),(X),(X),(X),6.1,3.8,(X),(X),(X),(X),(X),(X),(X),(X),28.9,7.5,23.7,9.6,56.2,46.4,65.5,44.2,25.9,9.8,70.5,7.5,76.3,9.6,43.8,46.4,34.5,44.2,73.1,9.7,0.6,1,0,9.2,0,34.1,0,38.9,1,1.6,32.1,7,32.3,11.5,20.5,33.7,15.5,30.4,34.3,9.4,67.9,7,67.7,11.5,79.5,33.7,84.5,30.4,65.7,9.4
1400000US08031000701,8031000701,"Census Tract 7.01, Denver County, Colorado",1758,99,480,133,71,52,208,57,999,128,2.15,0.15,3.2,0.34,3.3,0.3,3.35,0.44,1.32,0.12,759,121,480,133,71,52,208,57,(X),(X),3.23,0.23,3.2,0.34,3.3,0.3,3.28,0.44,(X),(X),339,91,212,86,26,40,101,50,(X),(X),38.3,14.6,41,17.5,0,58.2,42.6,25.6,(X),(X),29.5,17.1,21.7,17.9,100,58.2,27.7,27.1,(X),(X),32.2,15.7,37.3,20,0,58.2,29.7,26.3,(X),(X),1758,99,480,133,71,52,208,57,999,128,19.5,5.2,44.2,12.5,36.6,46,48.6,17.1,0.4,0.7,41.8,5.2,36.9,11.5,0,34.8,27.4,16.3,50.1,8.6,45.6,5.6,(X),(X),(X),(X),(X),(X),80.3,6.8,21.6,4.7,(X),(X),(X),(X),(X),(X),38,8.7,0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),3.5,2.2,(X),(X),(X),(X),(X),(X),(X),(X),40.9,5.6,45.4,10.3,88.7,24,59.6,22.9,31.4,8.3,59.1,5.6,54.6,10.3,11.3,24,40.4,22.9,68.6,8.3,0,1.8,0,6.5,0,34.8,0,14.4,0,3.2,25.3,5.5,27.3,10.1,36.6,41.4,34.6,16.4,21.5,7.6,74.7,5.5,72.7,10.1,63.4,41.4,65.4,16.4,78.5,7.6
1400000US08031000702,8031000702,"Census Tract 7.02, Denver County, Colorado",2015,103,463,122,127,75,418,151,1007,188,2.64,0.26,3.62,0.61,4.24,0.76,3.44,0.37,1.67,0.36,1008,179,463,122,127,75,418,151,(X),(X),3.44,0.37,3.56,0.61,3.43,0.74,3.3,0.37,(X),(X),475,104,197,83,54,56,224,111,(X),(X),32.4,16.7,25.4,19.2,100,40.4,22.3,23.1,(X),(X),20.2,13.4,16.8,21.4,0,40.4,28.1,23.5,(X),(X),47.4,18.8,57.9,21.8,0,40.4,49.6,33,(X),(X),2015,103,463,122,127,75,418,151,1007,188,32.8,6.6,45.8,14.9,74,23.7,75.4,12.4,3.9,5.2,19.2,4.5,23.1,12.5,26,23.7,25.1,13.6,14.1,6.1,35.3,6.5,(X),(X),(X),(X),(X),(X),70.6,9.7,5.3,2.4,(X),(X),(X),(X),(X),(X),10.6,4.9,2.3,2.8,(X),(X),(X),(X),(X),(X),(X),(X),6.7,3.7,(X),(X),(X),(X),(X),(X),(X),(X),39.5,6.6,68.5,16.1,18.1,21.7,38.5,16.4,29.2,8.8,60.5,6.6,31.5,16.1,81.9,21.7,61.5,16.4,70.8,8.8,0,1.6,0,6.8,0,22.3,0,7.5,0,3.2,26.2,5.5,42.3,16.6,18.1,21.7,21.1,16.8,21.8,6.8,73.8,5.5,57.7,16.6,81.9,21.7,78.9,16.8,78.2,6.8
1400000US08031000800,8031000800,"Census Tract 8, Denver County, Colorado",501,30,41,34,10,15,313,53,137,59,2.8,0.38,4.66,1.15,3.9,2.35,3.28,0.42,1.05,0.09,364,57,41,34,10,15,313,53,(X),(X),3.34,0.37,4.44,0.8,2.2,0.49,3.23,0.4,(X),(X),335,55,35,30,2,9,298,51,(X),(X),17.6,10.4,0,50.1,0,100,19.8,11.3,(X),(X),53.4,15.8,94.3,15.1,0,100,49,17.2,(X),(X),29,15.3,5.7,15.1,100,100,31.2,16.6,(X),(X),501,30,41,34,10,15,313,53,137,59,69.1,10.1,85.4,29.7,20,80,98.7,2.8,0,20.9,19.2,10.3,31.7,49.3,0,93.8,0,9.9,60.6,25.2,25.9,10.6,(X),(X),(X),(X),(X),(X),94.9,8.4,8,6,(X),(X),(X),(X),(X),(X),29.2,23,0,6.3,(X),(X),(X),(X),(X),(X),(X),(X),3.6,4.2,(X),(X),(X),(X),(X),(X),(X),(X),16.8,8.2,31.7,49.3,0,93.8,10.9,8.2,27,21.1,81.6,8.6,68.3,49.3,20,80,89.1,8.2,73,21.1,1.6,2.4,0,46.3,80,80,0,9.9,0,20.9,3,3.8,0,46.3,0,93.8,1.9,4,6.6,11.7,97,3.8,100,46.3,100,93.8,98.1,4,93.4,11.7
1400000US08031000902,8031000902,"Census Tract 9.02, Denver County, Colorado",1674,96,703,98,159,76,303,76,509,118,3.23,0.25,4.07,0.34,2.98,0.53,4.05,0.56,1.66,0.41,1165,99,703,98,159,76,303,76,(X),(X),3.7,0.29,3.95,0.33,2.64,0.36,3.69,0.54,(X),(X),590,109,303,79,88,66,199,71,(X),(X),16.4,9,23.1,13.3,0,29.9,13.6,19,(X),(X),20.3,11.1,30.4,15.3,31.8,41.8,0,15,(X),(X),63.2,12.1,46.5,17.2,68.2,41.8,86.4,19,(X),(X),1674,96,703,98,159,76,303,76,509,118,42.8,6.4,51.5,9.1,58.5,26.2,73.9,14.5,7.3,8.2,40.6,5.1,40.8,8.2,18.9,18,29.4,15.2,53.6,11.5,21.6,5.1,(X),(X),(X),(X),(X),(X),70.9,10.5,11.6,3.5,(X),(X),(X),(X),(X),(X),38.3,9.9,0.5,0.7,(X),(X),(X),(X),(X),(X),(X),(X),9.3,4.5,(X),(X),(X),(X),(X),(X),(X),(X),94.9,2,96.7,3.7,100,18.4,97.7,4.1,89,4.5,5.1,2,3.3,3.7,0,18.4,2.3,4.1,11,4.5,0,1.9,0,4.5,0,18.4,0,10.2,0,6.2,68.2,5.4,83.6,8.2,77.4,25.5,36.3,16.2,62.9,10.9,31.8,5.4,16.4,8.2,22.6,25.5,63.7,16.2,37.1,10.9
1400000US08031000903,8031000903,"Census Tract 9.03, Denver County, Colorado",1909,82,833,118,159,82,380,113,537,101,3.31,0.24,4.25,0.36,4.3,1.15,3.66,0.47,1.3,0.15,1372,127,833,118,159,82,380,113,(X),(X),3.95,0.29,4.25,0.36,3.79,1.2,3.38,0.54,(X),(X),860,109,541,110,84,63,235,89,(X),(X),8.3,6.7,2,3,0,31,25.5,22.1,(X),(X),26,11.8,32.5,17,7.1,17.1,17.9,22.6,(X),(X),65.7,12.3,65.4,17.1,92.9,17.1,56.6,20.6,(X),(X),1909,82,833,118,159,82,380,113,537,101,51,5.6,68.4,7.4,71.7,26.3,76.1,13.6,0,5.9,24.2,5.1,21.7,7.2,34.6,22.2,24.5,12.5,24.8,9.5,21.5,5.2,(X),(X),(X),(X),(X),(X),76.4,12.1,4.9,2.2,(X),(X),(X),(X),(X),(X),17.5,7.6,0.8,0.7,(X),(X),(X),(X),(X),(X),(X),(X),10.4,4.4,(X),(X),(X),(X),(X),(X),(X),(X),90.6,3.9,96.8,4.9,90.6,14.6,78.2,13.4,89.9,8.6,9.4,3.9,3.2,4.9,9.4,14.6,21.8,13.4,10.1,8.6,0,1.7,0,3.8,0,18.4,0,8.2,0,5.9,58.9,7.3,69,12.5,56,21.6,37.9,14.3,59,13.1,41.1,7.3,31,12.5,44,21.6,62.1,14.3,41,13.1
1400000US08031000904,8031000904,"Census Tract 9.04, Denver County, Colorado",1797,82,597,114,135,64,300,94,765,100,2.78,0.2,3.88,0.41,3.05,0.56,3.68,0.47,1.52,0.2,1032,110,597,114,135,64,300,94,(X),(X),3.64,0.31,3.84,0.42,3.05,0.56,3.53,0.44,(X),(X),635,114,374,97,50,47,211,76,(X),(X),24.4,11.2,26.2,15,42,52.7,17.1,16.1,(X),(X),26.6,11.2,24.1,14.5,0,41.9,37.4,22.3,(X),(X),49,12.4,49.7,15.5,58,52.7,45.5,22.3,(X),(X),1797,82,597,114,135,64,300,94,765,100,37,6.3,62.6,11.8,48.1,29.5,75,12.2,0,4.2,25.7,4.6,14.9,6.5,24.4,17.3,19,10.4,36.9,8.7,32,4.5,(X),(X),(X),(X),(X),(X),75.2,8.1,9.9,2.6,(X),(X),(X),(X),(X),(X),23.3,6.5,0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),3.8,2.5,(X),(X),(X),(X),(X),(X),(X),(X),46,4.8,66,11.2,34.1,22.1,54,16.3,29.4,7.8,54,4.8,34,11.2,65.9,22.1,46,16.3,70.6,7.8,0,1.8,0,5.3,0,21.2,0,10.3,0,4.2,25.7,4.3,40.7,11.4,16.3,15.9,15.7,11.8,19.5,7.1,74.3,4.3,59.3,11.4,83.7,15.9,84.3,11.8,80.5,7.1
1400000US08031000905,8031000905,"Census Tract 9.05, Denver County, Colorado",1160,61,452,93,71,50,216,76,421,85,3.35,0.44,4.44,0.82,4.79,0.49,3.78,0.82,1.71,0.31,739,88,452,93,71,50,216,76,(X),(X),4.04,0.63,4.33,0.82,4,0.85,3.44,0.74,(X),(X),319,94,167,65,44,42,108,63,(X),(X),20.7,13.9,35.9,22.4,0,44.7,5.6,9.9,(X),(X),32,17.6,19.2,19.4,38.6,44.6,49.1,35.1,(X),(X),47.3,18.6,44.9,22.7,61.4,44.6,45.4,35.2,(X),(X),1160,61,452,93,71,50,216,76,421,85,38.1,8.5,52.4,12.4,78.9,30.9,58.8,22.4,5.2,6.9,29.1,6.1,27.4,12.6,47.9,36.9,16.7,13.9,34,12.2,22.6,6.4,(X),(X),(X),(X),(X),(X),62.2,13.7,6.6,3.7,(X),(X),(X),(X),(X),(X),18.1,10.2,3.7,4.2,(X),(X),(X),(X),(X),(X),(X),(X),7.7,3.7,(X),(X),(X),(X),(X),(X),(X),(X),93.9,4.4,92.5,6.8,100,34.8,91.7,12.7,95.5,7.2,5.6,4.5,6.2,7.2,0,34.8,8.3,12.7,4.5,7.2,0.5,0.8,1.3,2.2,0,34.8,0,13.9,0,7.4,48.4,8.7,40,14.6,54.9,35.8,38.4,22.8,61.3,16,51.6,8.7,60,14.6,45.1,35.8,61.6,22.8,38.7,16
1400000US08031001000,8031001000,"Census Tract 10, Denver County, Colorado",1165,92,408,124,14,21,428,114,315,88,3.13,0.43,3.74,0.64,2.43,0.34,4.09,0.81,1.07,0.09,850,107,408,124,14,21,428,114,(X),(X),3.82,0.5,3.73,0.65,2.43,0.34,3.95,0.67,(X),(X),423,106,231,98,0,12,192,88,(X),(X),27.4,14.7,21.2,15.2,-,**,34.9,26.2,(X),(X),39.2,16,30.3,21.6,-,**,50,27.2,(X),(X),33.3,15.2,48.5,22.2,-,**,15.1,13,(X),(X),1165,92,408,124,14,21,428,114,315,88,50.2,8.7,57.8,17.3,100,79.3,78.3,16,0,9.8,26.4,6.5,21.1,12.5,0,79.3,13.3,12.8,52.1,16.7,25.6,7.3,(X),(X),(X),(X),(X),(X),94.6,6.7,6.6,3.7,(X),(X),(X),(X),(X),(X),24.4,12.6,0.7,1.1,(X),(X),(X),(X),(X),(X),(X),(X),0,2.7,(X),(X),(X),(X),(X),(X),(X),(X),80.9,6.6,89.7,11,100,79.3,70.3,17.2,83.2,11.7,18.3,6.4,10.3,11,0,79.3,29.7,17.2,14,9.8,0.8,1.2,0,7.7,0,79.3,0,7.3,2.9,4.5,44.6,8,65,15.7,0,79.3,25.7,18.3,46,16.5,55.4,8,35,15.7,100,79.3,74.3,18.3,54,16.5
1400000US08031001101,8031001101,"Census Tract 11.01, Denver County, Colorado",969,51,389,83,34,27,250,80,296,64,2.85,0.25,3.5,0.43,3.12,0.93,3.48,0.61,1.43,0.17,673,77,389,83,34,27,250,80,(X),(X),3.27,0.34,3.44,0.43,2.74,0.52,3.08,0.49,(X),(X),301,72,126,52,18,22,157,69,(X),(X),19.9,13.1,7.1,8,72.2,59.7,24.2,22.6,(X),(X),31.9,16.9,47.6,22.3,0,69.9,22.9,23.3,(X),(X),48.2,17.3,45.2,22.7,27.8,59.7,52.9,24.8,(X),(X),969,51,389,83,34,27,250,80,296,64,35.3,7.3,39.1,13,52.9,38.8,68.8,14.8,0,10.4,27.9,6.2,28.8,9.7,32.4,32.4,29.2,15.8,25,11.6,20.8,5.9,(X),(X),(X),(X),(X),(X),68.2,11,7.1,3.8,(X),(X),(X),(X),(X),(X),23.3,11.4,3.2,3,(X),(X),(X),(X),(X),(X),(X),(X),8.5,3.9,(X),(X),(X),(X),(X),(X),(X),(X),72.8,7.3,81.2,11.3,100,50.9,50,18.9,77.7,11.1,24.7,6.6,15.2,9.8,0,50.9,45.6,19.3,22.3,11.1,2.6,2.8,3.6,6,0,50.9,4.4,6.2,0,10.4,53.1,5.8,66.3,12.3,61.8,44.5,30.4,16.9,54.1,12.7,46.9,5.8,33.7,12.3,38.2,44.5,69.6,16.9,45.9,12.7
1400000US08031001102,8031001102,"Census Tract 11.02, Denver County, Colorado",1529,85,311,84,83,64,204,86,931,115,2.18,0.17,3.07,0.47,3,0.82,3.5,0.56,1.52,0.11,598,115,311,84,83,64,204,86,(X),(X),3.06,0.31,3.07,0.47,2.81,0.86,3.13,0.57,(X),(X),347,91,136,64,36,45,175,79,(X),(X),48.7,14.9,40.4,25.7,100,49.4,44.6,26.2,(X),(X),2.9,4.4,7.4,11,0,49.4,0,16.9,(X),(X),48.4,15.4,52.2,26.5,0,49.4,55.4,26.2,(X),(X),1529,85,311,84,83,64,204,86,931,115,26.6,6.3,43.7,14.2,73.5,32.6,97.1,5.7,1.3,2,13.3,4.1,23.2,10.1,0,31.3,25.5,21.7,8.5,3.4,36.9,6.1,(X),(X),(X),(X),(X),(X),60.6,8.4,3.3,2,(X),(X),(X),(X),(X),(X),5.4,3.3,0.5,0.8,(X),(X),(X),(X),(X),(X),(X),(X),15,5.5,(X),(X),(X),(X),(X),(X),(X),(X),52.6,6.3,78.8,11.1,42.2,39,69.1,22.6,41.2,8,47.4,6.3,21.2,11.1,57.8,39,30.9,22.6,58.8,8,0,2.1,0,9.9,0,31.3,0,14.7,0,3.4,43.8,6.7,70.1,15.8,49.4,40.5,52,24.6,32.8,7.2,56.2,6.7,29.9,15.8,50.6,40.5,48,24.6,67.2,7.2
1400000US08031001301,8031001301,"Census Tract 13.01, Denver County, Colorado",1526,103,528,129,78,49,381,118,539,131,3.22,0.31,4.45,0.51,4.17,1.25,3.98,0.45,1.33,0.18,987,132,528,129,78,49,381,118,(X),(X),4.17,0.35,4.45,0.51,4.08,1.26,3.79,0.47,(X),(X),519,107,331,110,5,10,183,89,(X),(X),17.9,10.8,17.8,13.1,100,100,15.8,20.1,(X),(X),4,4.2,6.3,6.7,0,100,0,16.2,(X),(X),78,11.7,75.8,14.1,0,100,84.2,20.1,(X),(X),1526,103,528,129,78,49,381,118,539,131,41,7.2,65.2,12.7,24.4,28.8,69,15.2,0,5.8,31,6.4,25.8,10.9,55.1,33.4,31.5,19.4,32.3,13.5,26.4,7.3,(X),(X),(X),(X),(X),(X),74.8,10.6,9.3,4.8,(X),(X),(X),(X),(X),(X),26.3,12.5,0.7,1.1,(X),(X),(X),(X),(X),(X),(X),(X),9.8,4.4,(X),(X),(X),(X),(X),(X),(X),(X),81.3,6.6,79.9,12.4,79.5,29.8,94.2,9,73.7,13.1,17,6.1,15,10.2,20.5,29.8,5.8,9,26.3,13.1,1.8,2,5.1,5.4,0,32.7,0,8.2,0,5.8,59.2,7.3,48.9,13.8,73.1,31.5,54.1,18.3,71.1,14.6,40.8,7.3,51.1,13.8,26.9,31.5,45.9,18.3,28.9,14.6
